0	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/The%20Boston%20Globe_2020.11.19.21.34.02.txt.txt	3.787641011502618E-6	3.7903985429667024E-6	3.7821401019679705E-6	3.1522138625836605E-6	7.655873379184263E-6	3.780768615802826E-6	3.77892424619356E-6	3.7841125664603187E-6	4.41833836456921E-6	3.1540882844063025E-6	3.793313429962607E-6	1.1952029513436195E-5	3.778980359836812E-6	0.999917923424394	3.790398543265233E-6	3.155074440556122E-6	3.7944154227966835E-6	3.782198662251588E-6	3.7906076508488115E-6	3.155058607522022E-6
1	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/New%20York%20Post_2020.05.20.13.46.44.txt%203.txt	1.1582375268797264E-5	1.159080763187907E-5	1.1565553822848054E-5	9.639277791393628E-6	0.9997608361727259	1.1561359901778866E-5	1.1555719931970742E-5	1.1571585498998297E-5	1.3511009318874882E-5	9.645009659037877E-6	1.1599721178582725E-5	3.6548577499280957E-5	1.1555891524070382E-5	1.1589857528332172E-5	1.159080763279196E-5	9.648025264414985E-6	1.1603091005477365E-5	1.1565732896624752E-5	1.1591447071032597E-5	9.647976847962096E-6
2	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/Tennessean_2020.03.21.01.30.25.txt%203.txt	4.91534888650829E-6	4.918927427655757E-6	4.908210171547236E-6	4.090733744943737E-6	9.935283881270703E-6	0.37961520642069	4.904036847556944E-6	4.910769904931867E-6	5.733826013222507E-6	4.093166245064734E-6	4.922710174359076E-6	0.6202937785079881	4.904109668115449E-6	4.918524221033373E-6	4.91892742804317E-6	4.0944460130042556E-6	4.9241402674522365E-6	4.908286167193075E-6	4.919198793973833E-6	4.09442546594441E-6
3	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/The%20Boston%20Globe_2020.03.18.15.40.03.txt.txt	3.6347580097537792E-6	0.9999212366324133	3.6294791369854066E-6	3.0249790174643475E-6	7.346854414698402E-6	3.6281630090026104E-6	3.6263930848757283E-6	3.631371985618829E-6	4.239998117997263E-6	3.0267777807876973E-6	3.6402014687219085E-6	1.1469602022695741E-5	3.6264469335677366E-6	3.637106077584808E-6	3.6374042374799222E-6	3.0277241320795806E-6	3.6412589811071077E-6	3.6295353335624543E-6	3.6376049047189778E-6	3.027708938124467E-6
4	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/The%20Washington%20Post_2020.04.24.09.00.00.txt%203.txt	2.4700691071885768E-6	2.4718674014991648E-6	2.4664817485498598E-6	2.055682166703167E-6	4.9926949953919605E-6	2.4655873486853606E-6	2.4643845629989E-6	2.4677680699284646E-6	2.8813715624804956E-6	2.0569045506154456E-6	0.9999464767527365	7.794386738259778E-6	2.4644211569042536E-6	2.471664781452295E-6	2.471867401693848E-6	2.0575476616793337E-6	2.4744869662216907E-6	2.4665199380052577E-6	2.4720037689421453E-6	2.057537336337443E-6
5	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/The%20Washington%20Post_2020.04.24.09.00.00.txt%202.txt	2.4700691071885768E-6	2.4718674014991648E-6	2.4664817485498598E-6	2.055682166703167E-6	4.9926949953919605E-6	2.4655873486853606E-6	2.4643845629989E-6	2.4677680699284646E-6	2.8813715624804956E-6	2.0569045506154456E-6	0.9999464767527365	7.794386738259778E-6	2.4644211569042536E-6	2.471664781452295E-6	2.471867401693848E-6	2.0575476616793337E-6	2.4744869662216907E-6	2.4665199380052577E-6	2.4720037689421453E-6	2.057537336337443E-6
6	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/Tennessean_2020.03.21.01.30.25.txt%202.txt	4.91534888650829E-6	4.918927427655757E-6	4.908210171547236E-6	4.090733744943737E-6	9.935283881270703E-6	0.3498418495587024	4.904036847556944E-6	4.910769904931867E-6	5.733826013222507E-6	4.093166245064734E-6	4.922710174359076E-6	0.6500671353699757	4.904109668115449E-6	4.918524221033373E-6	4.91892742804317E-6	4.0944460130042556E-6	4.9241402674522365E-6	4.908286167193075E-6	4.919198793973833E-6	4.09442546594441E-6
7	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/New%20York%20Post_2020.05.20.13.46.44.txt%202.txt	1.1582375268797264E-5	1.159080763187907E-5	1.1565553822848054E-5	9.639277791393628E-6	0.9997608361727259	1.1561359901778866E-5	1.1555719931970742E-5	1.1571585498998297E-5	1.3511009318874882E-5	9.645009659037877E-6	1.1599721178582725E-5	3.6548577499280957E-5	1.1555891524070382E-5	1.1589857528332172E-5	1.159080763279196E-5	9.648025264414985E-6	1.1603091005477365E-5	1.1565732896624752E-5	1.1591447071032597E-5	9.647976847962096E-6
8	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/New%20York%20Post_2020.05.20.13.46.44.txt%206.txt	1.1582375268797264E-5	1.159080763187907E-5	1.1565553822848054E-5	9.639277791393628E-6	0.9997608361727259	1.1561359901778866E-5	1.1555719931970742E-5	1.1571585498998297E-5	1.3511009318874882E-5	9.645009659037877E-6	1.1599721178582725E-5	3.6548577499280957E-5	1.1555891524070382E-5	1.1589857528332172E-5	1.159080763279196E-5	9.648025264414985E-6	1.1603091005477365E-5	1.1565732896624752E-5	1.1591447071032597E-5	9.647976847962096E-6
9	file:/Users/alexfan/Documents/GitHub/covid-news-political/topic_model/./test/Tennessean_2020.03.21.01.30.25.txt%206.txt	4.91534888650829E-6	4.918927427655757E-6	4.908210171547236E-6	4.090733744943737E-6	9.935283881270703E-6	0.354804075702367	4.904036847556944E-6	4.910769904931867E-6	5.733826013222507E-6	4.093166245064734E-6	4.922710174359076E-6	0.6451049092263111	4.904109668115449E-6	4.918524221033373E-6	4.91892742804317E-6	4.0944460130042556E-6	4.9241402674522365E-6	4.908286167193075E-6	4.919198793973833E-6	4.09442546594441E-6
